aisheId,name,city,district,state,address,pin_code,type,category,courses,id
33831,Shivaji Institute Of Education And Research Phondaghat Tal Kankavali Dist Sindhudurg 416 601,Devgad,Sindhudurg,Maharashtra,"Shirgaon , Sindhudurg, Shirgaon , Sindhudurg, Devgad, 416610",,private,General,BA;B.Sc;B.Com,aishe_33831
33683,Centre For Rural Entrepreneurship Development And Research Office 5 Dumukh Happy Home Society Vile Parle (east) Mumbai 400 057,Devrukh,Mumbai,Maharashtra,"Bhagwat Sankul, Middle Lane, At & Post - Devrukkh, Pin - 415804, Tal. Sangmeshwar, Dist. Ratnagiri, Maharashtra, Devrukh, 415804",,private,MBA,MBA;BBA,aishe_33683
33563,Maharashtriya Shikshan Sanstha Parag B.ed. College At Post Sadavali Tal Sangameshwar Dist Ratnagiri,Devrukh,Ratnagiri,Maharashtra,"ATPOST SADAVALI, TAL- SANGMESHWAR, DIST - RATNAGIRI, Devrukh, 415804",,private,General,BA;B.Sc;B.Com,aishe_33563
33567,"Nyayadhish Tatyasaheb Athalye Artsvedmurti S R Sapre Commerce And Vidhidnya Dadasaheb Pitre Science College, Deorukh Dist Ratnagiri 415 805",Devrukh,Ratnagiri,Maharashtra,"A/P Devrukh, College Campus, Devrukh, 415804",,private,Commerce,B.Com,aishe_33567
34110,Prabodhan Shikshan Prasarak Sansthas College Of Indira Institute Of Pharmacy At A/p Sadavali Tal Sangameshwar Dist Ratnagiri Pin 425 804,Devrukh,Ratnagiri,Maharashtra,"A/P - SADAVALI (DEVRUKH), TAL- SANGAMESHWAR, DIST-RATNAGIRI, Devrukh, 415804",,private,Pharmacy,B.Pharm,aishe_34110
2027,RAJENDRA MANE POLYTECHNIC DEVRUKH TAL. SANGMESHWAR DIST. RATNAGIRI,Devrukh (ambav),Ratnagiri,Maharashtra,"AT-P- AMBAV,(KOND BHUJBALRAO) DEVRUKH., TAL-SANGAMESHWAR, Devrukh (ambav), 415804",,private,Polytechnic,B.Tech,aishe_2027
15001,ISHWAR DESHMUKH ADHYAPAK VIDYALAY DIGRAS,Dgras,Yavatmal,Maharashtra,"OLD DARWHA ROAD DIGRAS TQ DIGRAS DIST YAVATMAL, DIGRAS, Dgras, 445203",,private,General,BA;B.Sc;B.Com,aishe_15001
8964,"ASSPM'S MAHARAJ JANARDAN POHARYA WALVI ARTS COLLEGE, DHADGAON.",Dhadgaon,Nandurbar,Maharashtra,"Nandurbar, Dhadgaon, Tal. Akrani, Dhadgaon, 425414",,private,Arts,BA,aishe_8964
16232,"Shree Samarth Ved Vidyalaya, Dhalegaon Dist. Parbhani",Dhalegaon,Parbhani,Maharashtra,"NH-222,, Tq.Pathri, Dhalegaon, 431506",,private,General,BA;B.Sc;B.Com,aishe_16232
15196,"GURUDEV D.ED COLLEGE, JUNA DHAMANGAON",Dhamangaon Railway,Amravati,Maharashtra,"Anjansingi Road, Near Busstop, Juna Dhamangaon, Dhamangaon Railway, 444709",,private,General,BA;B.Sc;B.Com,aishe_15196
10082,SHRIRAM EDUCATION SOCIETY DHAMANGAON AMRAVATI,Dhamangaon Railway,Amravati,Maharashtra,"Tiwara Road,, NA, Dhamangaon Railway, 444709",,private,General,BA;B.Sc;B.Com,aishe_10082
43042,"Adarsh Science, Jairamdas Bhagchand Arts &birla Commerce College, Dhamangaon Rly.",Dhamangaon Rly,Amravati,Maharashtra,"Anjansingi Road, Dhamangaon Rly-444709, NA, Dhamangaon Rly, 444709",,private,Commerce,B.Com,aishe_43042
1735,DHAMANGAON EDUCATION SOCIETY'S L.A.M.I.T. DHAMANGAON RLYAMRAVATI,Dhamangaon Rly,Amravati,Maharashtra,"ANJANSINGHI ROAD, JUNA DHAMANGAON, Dhamangaon Rly, 444709",,private,General,BA;B.Sc;B.Com,aishe_1735
42889,"Dhamangaon Education Societys College Of Engineering & Technology,dhamangaon Rly.",Dhamangaon Rly,Amravati,Maharashtra,"knowledge Hub, AnjansinghiRoad Dhamangaon Rly, Dhamangaon rly, Dhamangaon Rly, 444709",,private,Engineering,B.Tech;B.E.;M.Tech,aishe_42889
15194,"Rajgad Dnyanpeeths Technical Campus Shri Chhatrapati Sambhajiraje Polytechnic, Dhangwadi.",Dhangwadi,Pune,Maharashtra,"S. No. 237, Dhangwadi, Taluka- Bhor, Dhangwadi, 412205",,private,Polytechnic,B.Tech,aishe_15194
41508,"Raireshwar Dongari Vikas Parishad's Adhyapak Mahavidyalaya, Dhankawadi, Pune 411043.","Dhankawadi, Pune.",Pune,Maharashtra,"Rajgad Dnyanpeeth Building,Opp.Dhankawadi Post Office,Near Pune-Satara Road, Dhankawadi, Pune - 411043., Rajgad Dnyanpeeth's Building. Opp. Dhankwadi Post Office, Near Pune Satara Road, Dhankwadi, Pune-43, Dhankawadi, Pune., 411043",,private,General,BA;B.Sc;B.Com,aishe_41508
46502,DR SWETA SMRUTI WOMEN COLLEGE DHANORA,Dhanora,Gadchiroli,Maharashtra,"WARD NO. 02, AT- DHANORA, Dhanora, 442606",,private,General,BA;B.Sc;B.Com,aishe_46502
9419,KAI. RAI MAHESH SAOKAR PORREDDIWAR ADHYAPAK MAHAVIDYALAYA DHANORA GADCHIROLI,Dhanora,Gadchiroli,Maharashtra,"AT.PO.TAH. DHANORA, AT.PO.TAH. DHANORA, Dhanora, 442405",,private,General,BA;B.Sc;B.Com,aishe_9419
18219,"Sant Sunderlal Maharaj Arts College, Chatgaon",Dhanora,Gadchiroli,Maharashtra,"AT POST-CHATGAON, TA-DHANORA, Dhanora, 442606",,private,Arts,BA,aishe_18219
34657,"Shetkari Shikshan Prasarak Mandal's Arts, Science & Commerce College, Dhanora",Dhanora,Bid,Maharashtra,"DHANORA TAL :ASHTI DIST :BEED, DHANORA TAL :ASHTI DIST :BEED, Dhanora, 414202",,private,Commerce,B.Com,aishe_34657
18801,"Sri Jivanrao Sitaram Patil Arts Commerce Science, Dhanora",Dhanora,Gadchiroli,Maharashtra,"AT- DHANORA, TA- DHANORA, Dhanora, 442606",,private,Commerce,B.Com,aishe_18801
8885,"PRHSS'S ARTS & COMMERCE COLLEGE, DHARANGAON.",Dharangaon,Jalgaon,Maharashtra,"Jalgaon Road,Dharangaon Dist.Jalgaon, At Post Tal.Dharangaon Dist.Jalgaon, Dharangaon, 425105",,private,Commerce,B.Com,aishe_8885
10801,DR J J MAGDUM TRUST`S ANIL ALIAS PINTU MAGDUM MEMORIAL PHARMACY COLLEGE DHARANGUTTI TAL-SHIROL DIST KOLHAPUR,Dharangutti,Kolhapur,Maharashtra,"A/p. Dharangutti, Tal- Shirol, Dist- Kolahpur, NA, Dharangutti, 416101",,private,Pharmacy,B.Pharm,aishe_10801
7611,"Lal Bahadur Shastri Mahavidyalaya, Dharmabad",Dharmabad,Nanded,Maharashtra,"At.Post. Tq. Dharmabad, At.Post. Tq. Dharmabad, Dharmabad, 431809",,private,General,BA;B.Sc;B.Com,aishe_7611
34287,"Late. Shankarrao Gutte Gramin Arts, Science & Commerce College, Dharmpuri.",Dharmapuri.,Bid,Maharashtra,"At.Post. Dharmapiri, . Ta. Parli(V) Dist. Beed, Dharmapuri., 431515",,private,Commerce,B.Com,aishe_34287
42854,Shri Vasntro Naik Mahavidyalaya Dharani,Dharni,Amravati,Maharashtra,"Shri V. N. College, Dharni, NA, Dharni, 444702",,private,General,BA;B.Sc;B.Com,aishe_42854
10062,SHRI SWAMI VIVEKANAND ADARSH VIKAS SHIKSHAN SANSTH WALWA SANGLI,Dhavali,Sangli,Maharashtra,"Dhavali, Tal.-Walwa, Dist.-Sangli, Dhavali, 416302",,private,General,BA;B.Sc;B.Com,aishe_10062
34414,"Adarsh Gram Viaks Sevabhavi Sanstha Sanchalit Adarsh Arts, Commerce & Science College, Dhawada,",Dhawda,Jalna,Maharashtra,"AT POST DHAWDA Tq Bhokardan Dist Jalna, At Post Dhawda Tq Bhokardan Dist Jalna, Dhawda, 431114",,private,Commerce,B.Com,aishe_34414
34597,"Vasantrao Kale College, Dhoki.",Dhoki,Osmanabad,Maharashtra,"Dhoki, Dhoki, Dhoki, 413580",,private,General,BA;B.Sc;B.Com,aishe_34597
8925,"A.R.A. COLLEGE OF PHARMACY, DHULE.",Dhule,Dhule,Maharashtra,"312-B,Mumbai- Agra Highway,, Nagaon, Dhule, Dhule, 424005",,private,Pharmacy,B.Pharm,aishe_8925
9002,ABHAY YUWA KALYAN KENDRAS JR. COLLEGE OF EDUCATION GIRLS DHULE TAL. BARSHI DHULE,Dhule,Dhule,Maharashtra,"NEW MUMBAI AGRA ROAD DHULE TAL. DHULE DIST. DHULE, NA, Dhule, 424004",,private,General,BA;B.Sc;B.Com,aishe_9002
14521,"ADARSH POLYTECHNIC, DHULE",Dhule,Dhule,Maharashtra,"155, Behind Ekta Nagar,, Nakane road, Deopur, Dhule, Dhule, 424002",,private,Polytechnic,B.Tech,aishe_14521
9011,ADARSH SHIKSHAN PRASARAK MANDAL AT. PO. WALWADI DHULE,Dhule,Dhule,Maharashtra,"ekta nagar nakane rd deopur dhule, ekta nagar nakane rd deopur dhule, Dhule, 424002",,private,General,BA;B.Sc;B.Com,aishe_9011
9041,AGHAV JR. COLLEGE OF EDUCATION DHULIA STATION ROAD DHULE,Dhule,Dhule,Maharashtra,"Behind Hire Bhavan, Station Road, Dhule, 424001",,private,General,BA;B.Sc;B.Com,aishe_9041
8988,"ARTS, COMMERCE & SCIENCE COLLEGE, VALWADI-BHOKAR",Dhule,Dhule,Maharashtra,"AT POST - WALWADI, GONDUR ROAD, Dhule, 200092",,private,Commerce,B.Com,aishe_8988
9080,ASMITA SHAIKSHANIK SANSKRUTIK & SAMAJIK SANSTHA TALAND DHULE,Dhule,Dhule,Maharashtra,"AT POST SONGIR, TAL.DIST.DHULE, NA, Dhule, 424309",,private,General,BA;B.Sc;B.Com,aishe_9080
8955,"ASPMD'S BAPUSAHEB D.D.VISPUTE COLLEGE OF EDUCATION, VALWADI-DHULE",Dhule,Dhule,Maharashtra,"NEAR EKTA NAGAR, NAKANE ROAD, WALWADI, DHULE, NA, Dhule, 424002",,private,General,BA;B.Sc;B.Com,aishe_8955
8886,"AYKK'S ARTS MAHILA MAHAVIDYALAYA, DHULE.",Dhule,Dhule,Maharashtra,"A.Y.K.K'S ARTS MAHILA MAHAVIDYALAYA ANMOLNAGAR, DEOPUR, DHULE ( MAHARASHTRA ), Dhule, 424002",,private,Arts,BA,aishe_8886
8896,"AYKK'S COLLEGE OF EDUCATION, DHULE.",Dhule,Dhule,Maharashtra,"NEW MUMBAI AGRA ROAD,, OPP, NALANDA HOTEL, Dhule, 200013",,private,General,BA;B.Sc;B.Com,aishe_8896
44573,"College Of Agriculture, Dhule",Dhule,Dhule,Maharashtra,"Parola Road, Asian Highway No. 46, N. H. 6, Dhule, 424004",,private,Agriculture,B.Sc,aishe_44573
8932,"DES'S COLLEGE OF EDUCATION, DHULE.",Dhule,Dhule,Maharashtra,"Dr. Ram Manohar Lohiya Marga,, Near SRP Petrol Pump, Dhule, 200008",,private,General,BA;B.Sc;B.Com,aishe_8932
8906,"DES'S M.D.PALESHA COMMERCE COLLEGE, DHULE.",Dhule,Dhule,Maharashtra,"Ram Manohar Lohiya Marg, Near Shivtirth, Dhule, 424001",,private,Commerce,B.Com,aishe_8906
9199,DISTRICT INSTITUTE OF EDUCATION AND TRAINING DHULE DHULE,Dhule,Dhule,Maharashtra,"OLD GARUD HIGH SCHOOL BUILDING, SAKRI ROAD DHULE, Dhule, 424001",,private,General,BA;B.Sc;B.Com,aishe_9199
9240,DWARKAMAI SARVANGIN VIKAS SANSTHA D. S. PATIL ADHYAPAK VIDYALAY DHULE DHULE,Dhule,Dhule,Maharashtra,"At Post: Vishwanath Tal: Dhule District: Dhule, Dhule, Dhule, 424318",,private,General,BA;B.Sc;B.Com,aishe_9240
9257,GANGAMAI JUNIOR COLLEGE OF EDUCATION NAGAON DHULE,Dhule,Dhule,Maharashtra,"At post Nagaon Tal. Dist. Dhule, Nagaon, Dhule, 424005",,private,General,BA;B.Sc;B.Com,aishe_9257
8941,"GET'S ARTS & SCIENCE COLLEGE, NAGAON, TAL.& DIST-DHULE.",Dhule,Dhule,Maharashtra,"At Post Nagaon, 0, Dhule, 424005",,private,Science,B.Sc,aishe_8941
8958,"GVSM'S M.D.SISODE ARTS & COMMERCE COLLEGE, NARDANA, TAL-SHINDKHEDA.",Dhule,Dhule,Maharashtra,"dhule, NA, Dhule, 424001",,private,Commerce,B.Com,aishe_8958
8916,"JAI HIND ET'S ZULAL BHILAJIRAO PATIL COLLEGE, DHULE.",Dhule,Dhule,Maharashtra,"Zulal Bhilajirao Patil Road, Deopur, Dhule, 200001",,private,General,BA;B.Sc;B.Com,aishe_8916
9352,JAI KAPLISHEWAR SHAIKSHANIK & KRIDA MANDAL DHULE DHULE,Dhule,Dhule,Maharashtra,"At post Ner 424303, NA, Dhule, 424303",,private,General,BA;B.Sc;B.Com,aishe_9352
9368,JAWAHAR SHIKSHAN PRASARAK SANSTHAS NARVAL NARVAL,Dhule,Dhule,Maharashtra,"At. Gartad Post. Narval, Tal. Dhule Dist. Dhule, Dhule, 424311",,private,General,BA;B.Sc;B.Com,aishe_9368
13741,"Jmfs A.c.p.m. College B.sc. Nursing, Dhule",Dhule,Dhule,Maharashtra,"JAWAHAR FOUNDATION'S A.C.P.M.COLLEGE OF NURSING, POST BOX NO 145 , SAKRI ROAD ,MORAHE, Dhule, 424001",,private,Nursing,B.Sc,aishe_13741
14024,"Jmfs Acpm Dental College, Sakri Road, Dhule",Dhule,Dhule,Maharashtra,"Opp Jawahar Soot Girni, Sakri Road, Dhule, Opp Jawahar Soot Girni, Sakri Road, Dhule, Dhule, 424001",,private,Medical,MBBS;BDS,aishe_14024
8938,"JSPS'S COLLEGE OF EDUCATION, GARTAD, TAL.& DIST-DHULE",Dhule,Dhule,Maharashtra,"At - Gartad, Post - Narval, Tal & Dist - Dhule, PIN NO. 424311, Dhule, 424311",,private,General,BA;B.Sc;B.Com,aishe_8938
13874,"K. C. Ajamera Ayurved Mahavidyalya, Dhule",Dhule,Dhule,Maharashtra,"Dayasagar educational campus, Agra Road, Deopur, Dhule, 424002",,private,Medical,MBBS;BDS,aishe_13874
8892,"K.S.WANI ADVANCED STUDY CENTRE IN MARATHI, DHULE.",Dhule,Dhule,Maharashtra,"UNNATI NAGAR,, NAKANE ROAD, DEOPUR, Dhule, 424002",,private,General,BA;B.Sc;B.Com,aishe_8892
10783,KAI LAXMIBAI MAHILA VIKAS MANDAL DHULE INSTITUTE OF TECHNOLOGY DHULE,Dhule,Dhule,Maharashtra,"VASANTI 25 ,SANT GADGE BABA COLONY,SWAMI NARAYAN, MARG NEAR DATTA MANDIR,DEOPUR DHULE, Dhule, 424002",,private,Engineering,B.Tech;B.E.;M.Tech,aishe_10783
9524,LET HEERAMAN SONU JAT EDUCATION SOCIAL MANDAL KULTHE DHULE,Dhule,Dhule,Maharashtra,"DATTAKRUPA ADHYAPAK VIDYALAYA KULTHE, TAL DIST DHULE, Dhule, 424006",,private,General,BA;B.Sc;B.Com,aishe_9524
14985,M.K HAJI ADHAYAPAK VIDAYALAYA DEOPUR DHULE,Dhule,Dhule,Maharashtra,"OLD AGRA ROAD, DEOPUR, Dhule, 424002",,private,General,BA;B.Sc;B.Com,aishe_14985
1969,NAGAON EDUCATION SOCIETY'S GANGAMAI POLYTECHNIC NAGAON,Dhule,Dhule,Maharashtra,"AT POST NAGAON, TAL DIST DHULE, Dhule, 424005",,private,Polytechnic,B.Tech,aishe_1969
9658,NAVAL BHAU PRATISHTHANS AMALNER JALGAON,Dhule,Dhule,Maharashtra,"NAVALNAGER, NA, Dhule, 425420",,private,General,BA;B.Sc;B.Com,aishe_9658
8911,"NES'S GANGAMAI COLLEGE OF EDUCATION, NAGAON, TAL.& DIST-DHULE.",Dhule,Dhule,Maharashtra,"AT POST NAGAON TAL DIST DHULE, AT POST NAGAON TAL DIST DHULE, Dhule, 200019",,private,General,BA;B.Sc;B.Com,aishe_8911
8846,"NES'S GANGAMAI COLLEGE OF ENGINEERING, NAGAON, TAL.& DIST-DHULE.",Dhule,Dhule,Maharashtra,"At Post Nagaon Tal & Dist - Dhule, At Post Nagaon Tal & Dist - Dhule, Dhule, 200025",,private,Engineering,B.Tech;B.E.;M.Tech,aishe_8846
8873,"NES'S GANGAMAI COLLEGE OF PHARMACY, NAGAON, DHULE.",Dhule,Dhule,Maharashtra,"At.Post. Nagaon, Tal. Dist Dhule, Dhule, 424005",,private,Pharmacy,B.Pharm,aishe_8873
9742,PYARABAI SOMANI ADHYAPIKA VIDYALAYA DEOPUR DHULE,Dhule,Dhule,Maharashtra,"Near Datta Mandir Chouk, Vidyanagari, Deopur, Dhule, 424005",,private,General,BA;B.Sc;B.Com,aishe_9742
2065,SANJAY EDU.SOC.'S S.E.S. INSTITUTE OF PHARMACY BALAPUR(PHAGANE) DHULE.,Dhule,Dhule,Maharashtra,"AT POST BALAPUR (FAGANE), TALUKA & DIST DHULE, Dhule, 424301",,private,Pharmacy,B.Pharm,aishe_2065
2066,SANJAY EDUCATION SOCIETY'S POLYTECHNIC WADIBHOKAR DHULE,Dhule,Dhule,Maharashtra,"A/P WADIBHOKAR, WADIBHOKAR, Dhule, 424005",,private,Polytechnic,B.Tech,aishe_2066
8930,"SES'S COLLEGE OF ENGINEERING, NAVALNAGAR, TAL.& DIST-DHULE.",Dhule,Dhule,Maharashtra,"At Navalnagar, Post Navalnagar, Dhule, 200017",,private,Engineering,B.Tech;B.E.;M.Tech,aishe_8930
8973,"SES'S H.R.PATEL ARTS MAHILA MAHAVIDYALAYA, SHIRPUR.",Dhule,Dhule,Maharashtra,"Near Telephone Exchange,Shirpur, Maharashtra, Dhule, 240039",,private,Arts,BA,aishe_8973
8895,"SET'S INSTITUTE OF INFORMATION TECHNOLOGY, DHULE",Dhule,Dhule,Maharashtra,"maharana pratap high school campus, deopur, Dhule, 200103",,private,Engineering,B.Tech;B.E.;M.Tech,aishe_8895
9997,SHRI KALIKA PRASARAK SANSTHA ADHYAPAK VIDYALAYA SHIRUD DHULE,Dhule,Dhule,Maharashtra,"at post shirud, tal dhule, Dhule, 424308",,private,General,BA;B.Sc;B.Com,aishe_9997
2177,SHRI SHIVAJI VIDDHYA PRASARAK SANSTHA'S BAPUSAHEB SHIVAJIRAO DEORE POLYTECHNIC DHULE,Dhule,Dhule,Maharashtra,"VIDYANAGARI, DEOPUR, Dhule, 424001",,private,Polytechnic,B.Tech,aishe_2177
50796,"SSPM FOOD TECHNOLOGY COLLEGE, DIWANMALA",Dhule,Dhule,Maharashtra,"A/p- Diwanmala Laling, tal & Dist Dhule, Dhule, 424006",,private,Nursing,B.Sc,aishe_50796
8914,"SSPTS'S LATE BAPUSAHEB S.R.DEORE ARTS & COMMERCE COLLEGE, BORIS, TAL&DIST. DHULE",Dhule,Dhule,Maharashtra,"AT POST- BORIS TAL & DIST DHULE, AT POST BORIS, Dhule, 424001",,private,Commerce,B.Com,aishe_8914
8854,"SSS'S HAJI SAEED AHMAD SARDAR ARTS&SCIENCE COLLEGE, DHULE",Dhule,Dhule,Maharashtra,"OLD AGRA ROAD DEOPUR DHULE, NA, Dhule, 424001",,private,Science,B.Sc,aishe_8854
8874,"SSVPS'S BAPUSAHEB SHIVAJIRAO DEORE COLLEGE OF ENGINEERING, DHULE.",Dhule,Dhule,Maharashtra,"Vidyanagari, Deopur, Dhule, 200005",,private,Engineering,B.Tech;B.E.;M.Tech,aishe_8874
8950,"SSVPS'S BHAUSAHEB N.S.PATIL ARTS & M.F.M.A. COMMERCE COLLEGE, DHULE.",Dhule,Dhule,Maharashtra,"AGRA ROAD, DEOPUR, DHULE, Dhule, 424005",,private,Commerce,B.Com,aishe_8950
8871,"SSVPS'S LATE KARMAVEER DR.P.R. GHOGREY SCIENCE COLLEGE, DHULE.",Dhule,Dhule,Maharashtra,"VIDYANAGAR, OLD AGRAROAD, DEOPUR, DHULE, Dhule, 424005",,private,Science,B.Sc,aishe_8871
49983,"STREE SHIKSHAN SANSTHA'S SUNDARBAI MAGANLAL BIYANI LAW COLLEGE, DHULE",Dhule,Dhule,Maharashtra,"NEAR COLLECTOR OFFICE, SAKRI ROAD, DHULE., C/O KAMALABAI S. GIRLS HIGH SCHOOL, DHULE, Dhule, 424001",,private,Law,LLB,aishe_49983
8857,"SYSTEL INSTITUTE OF MANAGEMENT & RESEARCH, DEOPUR,DHULE.",Dhule,Dhule,Maharashtra,"7,KSHITRE COLONY, WADIBHOKAR ROAD,, DEOPUR, Dhule, 424002",,private,MBA,MBA;BBA,aishe_8857
10774,VIDYA SAGAR POST GRADUATE INSTITUTE DHULE,Dhule,Dhule,Maharashtra,"23, Vidyanagari, Shiv Parvati Colony, Dattamandir, Deopur, Dhule, NA, Dhule, 424005",,private,General,BA;B.Sc;B.Com,aishe_10774
8867,"VWS'S ARTS,COMMERCE&SCIENCE COLLEGE, DHULE.",Dhule,Dhule,Maharashtra,"VWS College Sakri Road, Dhule, pincode- 200005, Dhule, 424001",,private,Commerce,B.Com,aishe_8867
47263,"W K B S Mandalsã‚â Dr S R Ajmera Mca College For Women, Dhule",Dhule,Dhule,Maharashtra,"VIDYA NAGARI, DATTA MANDIR, DEOPUR, Dhule, 424005",,private,General,BA;B.Sc;B.Com,aishe_47263
44299,West Khandesh Bhagini Seva Mandal's Arts And Commerce College For Women,Dhule,Dhule,Maharashtra,"Vidya Nagari, Near Datta Mandir Chowk, Agra Road,, Deopur, Dhule. - 424005, Dhule, 424005",,private,Commerce,B.Com,aishe_44299
8921,"WKDSPM'S DR.BABASAHEB AMBEDKAR MEMORIAL COLLEGE OF LAW, DHULE",Dhule,Dhule,Maharashtra,"Deopur, NA, Dhule, 200007",,private,Law,LLB,aishe_8921
42976,"Bapuraoji Butle Arts, Narayanrao Bhat Commerce And . Bapusaheb Patil Science College, Digras.",Digras,Yavatmal,Maharashtra,"Old Darwha Raod, Tahsil Road, -----, Digras, 445203",,private,Commerce,B.Com,aishe_42976
2154,SHRI DURGAMATA BAHUUDESHIYA KRIDA AND SHAIKSHANIK SANSTHAISHWAR DESHMUKH INSTITUTE OF PHARMACYDIGRAS,Digras,Yavatmal,Maharashtra,"NEAR NEW BUS STAND, DIGRAS, Digras, 445203",,private,Pharmacy,B.Pharm,aishe_2154
41314,"Karmveer R.s.wagh Shaikshanik & Ayogya Sansthas College Of Arts,commerce & Science, Rajaramnagar, Post Materewadi, Tal.dindori, Dist. Nashik",Dindori,Nashik,Maharashtra,"A/P-RAJARAMNAGAR, TAL-DINDORI, DIST-NASHIKA/P-RAJARAMNAGAR, TAL-DINDORI, DIST-NASHIK, -, Dindori, 422209",,private,Commerce,B.Com,aishe_41314
41216,"Krantiveer Vasantrao Narayanrao Naik Shikshan Prasarak Sansthas Arts & Commerce College, Dindori, Dist.nashik",Dindori,Nashik,Maharashtra,"Opp. Govt. I.T.I., Umrale Road, Dindori, NA, Dindori, 422202",,private,Commerce,B.Com,aishe_41216
41332,"N.d.m.v.p.samajs Arts,commerce & Science College,dindori, Dist. Nashik 422202",Dindori,Nashik,Maharashtra,"Tahasil Dindori, District Nashik, Maharashtra Pincode 422202, Dindori, 422202",,private,Commerce,B.Com,aishe_41332
41301,"N.d.m.v.p.samajs College Of Arts & Commerce College,khedgaon Tal. Dindori, Dist. Nashik 4222205",Dindori,Nashik,Maharashtra,"Khedgaon. Tal. Dindori . Dist- Nashik, NA, Dindori, 422205",,private,Commerce,B.Com,aishe_41301
42090,"Sahyadri Shikshan Mandals Mahant Jamanadas Maharaj Arts, Commerce & Science College, Karnjali, Tal. Peth, Dist.nashik",Dist - Nashik,Nashik,Maharashtra,"AT/POST- KARANJALI, TAT - PETH, Dist - Nashik, 422001",,private,Commerce,B.Com,aishe_42090
47840,SAHYADRI COLLEGE OF HOTEL MANAGEMENT AND TOURISM,Dist - Ratnagiri,Ratnagiri,Maharashtra,"Near Hotel Pacific, Mumbai-Goa Highway, At Post - Agave (Sawarde), Taluka - Chiplun, Dist - Ratnagiri, 415606",,private,MBA,MBA;BBA,aishe_47840
11080,"Arts And Commerce College, Mayani",Dist - Satara,Satara,Maharashtra,"AT POST - MAYANI, TAL - KHATAV, Dist - Satara, 415102",,private,Commerce,B.Com,aishe_11080
41952,"Gramodaya Gramodaya's Shri Saibaba Institute Of Engineering Research Allied Sciences, Rahata, Address: A/p.- Pimplas, Taluka: Rahata, District: Ahmednagar.",Dist Ahmednagar,Ahmadnagar,Maharashtra,"a/p pimpal, tal rahata, Dist Ahmednagar, 423107",,private,Engineering,B.Tech;B.E.;M.Tech,aishe_41952
9967,SHRI CHHATRAPATI SAMBHAJI GRAMINVIKAS PRATISHTHAN YELPANE AHMEDNAGAR,Dist Ahmednagar,Ahmadnagar,Maharashtra,"YELPANE, TAL SHRIGONDA, Dist Ahmednagar, 414701",,private,General,BA;B.Sc;B.Com,aishe_9967
9281,GOVT. JUNIOR COLLEGE OF EDUCATION UDGIR LATUR,Dist Latur,Latur,Maharashtra,"CHURCH ROAD NEAR JAMHOOR HIGH SCHOOL, UDGIR, Dist Latur, 413517",,government,General,BA;B.Sc;B.Com,aishe_9281
45874,"JAYAWANT SHIKSHAN PRASARAK MANDALS J S P M NARHE TECHNICAL CAMPUS, NARHE, PUNE",Dist Pune,Pune,Maharashtra,"Narhe, Tal Haveli, Dist Pune, 411041",,private,General,BA;B.Sc;B.Com,aishe_45874
11044,"Giristhan Arts And Commerce College, Mahabaleshwar",Dist Satara,Satara,Maharashtra,"NEAR POST OFFIECE MAHABALESHWAR, TAL MAHABALESHWAR, Dist Satara, 412806",,private,Commerce,B.Com,aishe_11044
1799,GOVERNMENT POLYTECHNIC MALVAN,Dist Sindhudhrga,Sindhudurg,Maharashtra,"AP KUMBHARMATH, TAL MALVAN, Dist Sindhudhrga, 416606",,government,Polytechnic,B.Tech,aishe_1799
55277,COLLEGE OF AGRICULTURE ENGINEERING AND TECHNOLOGY,Dist Thane,Thane,Maharashtra,"at post saralgaon, taluka murbad, Dist Thane, 421401",,private,Agriculture,B.Sc,aishe_55277
51911,"DANG SEVA MANDAL ARTS AND COMMERCE COLLEGE, UMBARTHAN",Dist- Nashik,Nashik,Maharashtra,"A/P- UMBARTHAN, TAL- SURGANA, Dist- Nashik, 422211",,private,MBA,MBA;BBA,aishe_51911
15682,BABANRAOJI SHINDE EDUCATION COLLEGE MODNIMB TAL. MADHA,Dist- Solapur,Solapur,Maharashtra,"A/P- Modnimb, Tal- Madha, Dist- Solapur, 413301",,private,General,BA;B.Sc;B.Com,aishe_15682
50982,M B DESHMUKH MAHAVIDYALAYA DONGARGAON SADAK,Dist-gondia,Gondiya,Maharashtra,"AT PO - DONGARGARGAON SADAK, TAH- SADAK ARJUNI, Dist-gondia, 441807",,private,General,BA;B.Sc;B.Com,aishe_50982
41472,"Samaj Shikshan Mandals Amriteshwar College Of Arts, Winzar, Tal. Velhe, Dist. Pune 412212",Dist-pune,Pune,Maharashtra,"A/P Vinzar, Tal-Velha, Dist-pune, 412213",,private,Arts,BA,aishe_41472
11047,"Shri Santkripa College Of Pharmacy, Ghogaon,",Dist-satara,Satara,Maharashtra,"Ghogaon (Shivajinagar), Tal-Karad, Dist-satara, 415111",,private,Pharmacy,B.Pharm,aishe_11047
1784,GOVERNMENT POLYTECHNIC ARVI,Dist-wardha,Wardha,Maharashtra,"DEURWADA ROAD, ARVI TAH-ARVI, Dist-wardha, 442201",,government,Polytechnic,B.Tech,aishe_1784
43128,"Ramakrishna Mahavidyalaya , Darapur, Tq- Daryapur",Dist. Amravati.,Amravati,Maharashtra,"At.Post. Darapur,, Tq. Daryapur,, Dist. Amravati., 444814",,private,General,BA;B.Sc;B.Com,aishe_43128
